Item Name,Category,Distributor,Item Number,Product SKU,Description,Size,Proof %,Last Purchase Cost,Price Includes Tax,Cost Price,Retail Price,Promo Price,Reorder Level,Reorder Amount,Allow Alternate Description,Item has Serial Number,Image Id,Override Default Tax,Is Service,Commission Percent,Commission Fixed,Is Scalable,Weight,Price Per Pound,Deleted,Retail Markup,Quickbooks Id,Permanent Delete,Single Bottle Cost,Case Cost,Remove Discount,By Location,Quantity on Hand,Quantity Case,Price A,Price B,Price C
PENDLETON,SPIRITS,WORLDWID,8410411595,30730542,,375M,,,,10.07,13.99,,,,,,,,,,,,,,,,,,,,,A01100,5,,,,
PENDLETON 1910 RYE,SPIRITS,WORLDWID,8410411891,30731632,,750M,,,,29.45,39.89,,,,,,,,,,,,,,,,,,,,,F03093,1,,,,
PENDLETON CANADIAN WHISKY,SPIRITS,WORLDWID,8410411599,30730512,,50M,,,,1.66,2.19,,,,,,,,,,,,,,,,,,,,,A03108,0,,,,
PENDLETON MIDNIGHT,SPIRITS,WORLDWID,8410411611,30731732,,750M,,,,26.57,32.89,,,,,,,,,,,,,,,,,,,,,F09034,0,,,,
PENNSYLVANIA DUTCH EGG NOG,CORDIALS,GLAZER,8438036094,39999,,750M,,,,7.77,7.99,,,,,,,,,,,,,,,,,,,,,H01029,0,,,,
PERONI 6 PACK BTL,BEER,LDSFD,8195400002,3342,,12 OZ,,,,6.5,8.15,,,,,,,,,,,,,,,,,,,,,C03090,0,,,,
PHILLIPS UV CAKE VODKA,SPIRITS,GLAZER,8711601539,308785,,750M,,,,8.55,13.29,,,,,,,,,,,,,,,,,,,,,S02447,10,,,,
PHILLIPS UV CHERRY,SPIRITS,GLAZER,8711601451,481251,,375M,,,,7.77,6.29,,,,,,,,,,,,,,,,,,,,,A03052,0,,,,
PINNACLE VOD PUMPKIN SPICE,SPIRITS,STANDARD,8068693295,22203009,,750M,,,,7.78,11.49,,,,,,,,,,,,,,,,,,,,,F03062,9,,,,
PINOT EVIL PINOT NOIR,WINE,GLAZER,8130857007,423160,,750M,,,,4.98,9.49,,,,,,,,,,,,,,,,,,,,,B05009,3,,,,
PITCHERS RADLER 6 PACK CANS,BEER,STANDARD,5189700404,19293062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,G02084,0,,,,
PLATINUM VODKA,SPIRITS,GLAZER,8800400569,429490,,100M,,,,4.65,1.89,,,,,,,,,,,,,,,,,,,,,A03022,8,,,,
PLATINUM VODKA SEVEN TIMES DISTILLED,SPIRITS,GLAZER,8800401272,180289,,1.75L,,,,12.06,15.49,,,,,,,,,,,,,,,,,,,,,F02150,0,,,,
PLAYTIME BLONDE CHARDONNAY,WINE,WORLDWID,5768000162,13900632,,750M,,,,7.81,10.99,,,,,,,,,,,,,,,,,,,,,B03163,0,,,,
PLAYTIME RED,WINE,WORLDWID,5768000156,13900732,,750M,,,,9.25,12.99,,,,,,,,,,,,,,,,,,,,,B03165,0,,,,
POLAR ICE VODKA,SPIRITS,GLAZER,4841541132,59802,,1.75L,,,,10.11,12.99,,,,,,,,,,,,,,,,,,,,,F04049,0,,,,
PORTLANDIA PINOT GRIS,WINE,WORLDWID,8244200041,14350432,,750M,,,,10.67,14.99,,,,,,,,,,,,,,,,,,,,,B06234,3,,,,
POTTERS PREMIUM VODKA,SPIRITS,SPEAKEZ,8310311312,400103,,750M,,,,3.84,5.99,,,,,,,,,,,,,,,,,,,,,F02082,3,,,,
POTTERS VODKA,SPIRITS,SPEAKEZ,8310311603,400106,,200M,,,,1.33,1.89,,,,,,,,,,,,,,,,,,,,,A02090,0,,,,
PRESIDENTE BRANDY,SPIRITS,GLAZER,8242202004,155002,,750M,,,,11.67,17.29,,,,,,,,,,,,,,,,,,,,,H02020,5,,,,
PRESS SELTZER POM GINGER 4 PACK CANS,BEER,LDSFD,5231300441,19652,,12 OZ,,,,6.33,8.19,,,,,,,,,,,,,,,,,,,,,C02375,0,,,,
PRIMO AMORE MOSCATO,WINE,STANDARD,7615300284,13221009,,750M,,,,7.33,10.29,,,,,,,,,,,,,,,,,,,,,H01446,0,,,,
PUCKER CHERRY VODKA,SPIRITS,GLAZER,8068611905,163040,,750M,,,,8.56,12.99,,,,,,,,,,,,,,,,,,,,,F03034,0,,,,
PUCKER RASPBERRY VODKA,SPIRITS,GLAZER,8068611919,163286,,750M,,,,8.56,13.29,,,,,,,,,,,,,,,,,,,,,F03044,0,,,,
PUCKER SOUR APPLE VODKA,SPIRITS,GLAZER,8068611901,163038,,750M,,,,8.91,13.69,,,,,,,,,,,,,,,,,,,,,F03038,0,,,,
PURA SPIKED BLACKBERRY WATER 6 PACK BTL,BEER,LDSFD,7031001542,18920,,11.2 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,C02384,4,,,,
PYRAT XO RESERVE,SPIRITS,GLAZER,2173310002,119965,,750M,,,,24.47,33.69,,,,,,,,,,,,,,,,,,,,,F02231,0,,,,
QUADY ELECTRA MOSCATO,WINE,STANDARD,1302200012,9010009,,750M,,,,9.97,14.49,,,,,,,,,,,,,,,,,,,,,B03287,0,,,,
QUADY ELECTRA MUSCAT,WINE,STANDARD,1302200013,9010013,,375M,,,,7.83,12.49,,,,,,,,,,,,,,,,,,,,,B03203,0,,,,
QUADY ELECTRA RED,WINE,STANDARD,1302200026,2763009,,750M,,,,9.97,16.49,,,,,,,,,,,,,,,,,,,,,B01115,7,,,,
QUADY ESSENSIA ORANGE MUSCAT,WINE,STANDARD,130225,9012009,,750M,,,,15.66,24.49,,,,,,,,,,,,,,,,,,,,,B01114,0,,,,
R&R RESERVE,SPIRITS,GLAZER,8800402101,430798,,100M,,,,6.21,1.99,,,,,,,,,,,,,,,,,,,,,A06003,5,,,,
RAMONA WINE GRAPEFRUIT SPRITZ,WINE,LDSFD,3604054030,589267,,250M,,,,12.09,15.99,,,,,,,,,,,,,,,,,,,,,B01294,9,,,,
RAVENS LACE PEACH BERRY,SPIRITS,GLAZER,9674900061,389798,,50M,,,,0.94,1.29,,,,,,,,,,,,,,,,,,,,,A02486,0,,,,
RAVENS LACE PEACH BERRY WHISKEY,SPIRITS,GLAZER,9674900060,389796,,750M,,,,11.67,17.29,,,,,,,,,,,,,,,,,,,,,A03483,0,,,,
REBEL YELL,SPIRITS,GLAZER,8835211794,1785,,750M,,,,14.01,20.29,,,,,,,,,,,,,,,,,,,,,F02298,0,,,,
REBEL YELL SMALL BATCH RESERVE,SPIRITS,GLAZER,8835212547,231173,,750M,,,,21.01,29.29,,,,,,,,,,,,,,,,,,,,,F02297,1,,,,
RED GUITAR SANGRIA,WINE,STANDARD,8143406821,13290005,,1.5L,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,H01060,2,,,,
RED GUITAR SANGRIA,WINE,STANDARD,8143406820,13290009,,750M,,,,4.98,9.49,,,,,,,,,,,,,,,,,,,,,H01065,0,,,,
RED POINT AMBER ALE 6 PACK BTL,BEER,WORLDWID,9636300201,40210532,,12 OZ,,,,7.19,8.98,,,,,,,,,,,,,,,,,,,,,G02451,0,,,,
RED ROCK MERLOT,WINE,GLAZER,8500001471,232525,,750M,,,,7.83,13.49,,,,,,,,,,,,,,,,,,,,,B12133,0,,,,
RED ROCK PINOT NOIR,WINE,GLAZER,8500001905,162924,,750M,,,,7.83,13.49,,,,,,,,,,,,,,,,,,,,,B02023,0,,,,
RED STRIPE 12 PACK BTL,BEER,STANDARD,8382013894,12239068,,12 OZ,,,,9.2,11.53,,,,,,,,,,,,,,,,,,,,,A03005,0,,,,
RED STRIPE 6 PACK BTL,BEER,STANDARD,8382056793,12240068,,12 OZ,,,,6.08,7.55,,,,,,,,,,,,,,,,,,,,,A03008,0,,,,
RED TREE CHARD,WINE,STANDARD,9875600102,5492009,,750M,,,,5.7,10.49,,,,,,,,,,,,,,,,,,,,,B03291,0,,,,
RED TREE PINOT GRIGIO,WINE,STANDARD,9875600101,5494009,,750M,,,,5.7,10.49,,,,,,,,,,,,,,,,,,,,,B06238,0,,,,
RED TREE PINOT NOIR,WINE,STANDARD,9875600111,11685009,,750M,,,,5.7,10.49,,,,,,,,,,,,,,,,,,,,,B03289,0,,,,
REDBREAST IRISH SINGLE POT,SPIRITS,GLAZER,8043258617,423260,,750M,,,,54.05,69.49,,,,,,,,,,,,,,,,,,,,,B01506,0,,,,
REDDS APPLE ALE 12 PACK BTL,BEER,LDSFD,3410008722,10076,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C10014,2,,,,
REDDS APPLE ALE 12 PACK CANS,BEER,LDSFD,3410008718,10077,,12 OZ,,,,12.8,15.99,,,,,,,,,,,,,,,,,,,,,C10030,0,,,,
REDDS APPLE ALE 4 PACK CANS,BEER,LDSFD,347801,15589,,16 OZ,,,,4.8,6.2,,,,,,,,,,,,,,,,,,,,,C10016,0,,,,
REDDS APPLE ALE 6 PACK BTL,BEER,LDSFD,3410008716,15585,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C10008,0,,,,
REDDS BLUEBERRY 12 PACK BTL,BEER,LDSFD,3410008747,15697,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C10004,0,,,,
REDDS BLUEBERRY 6 PACK BTL,BEER,LDSFD,3410008746,15575,,12 OZ,,,,6.4,9.31,,,,,,,,,,,,,,,,,,,,,C10026,0,,,,
REDDS PEACH 6 PACK BTL,BEER,LDSFD,3410008730,15708,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C10045,0,,,,
REDDS RASPBERRY 12 PACK BTL,BEER,LDSFD,3410008732,15699,,12 OZ,,,,13.6,15.99,,,,,,,,,,,,,,,,,,,,,C10015,0,,,,
REDDS SEASONAL 6 PACK BTL,BEER,LDSFD,3410098930,15713,,12 OZ,,,,6.4,9.31,,,,,,,,,,,,,,,,,,,,,C10031,0,,,,
REDDS VARIETY 12 PACK BTL,BEER,LDSFD,3410000340,15592,,12 OZ,,,,12,15.99,,,,,,,,,,,,,,,,,,,,,C10017,0,,,,
REDDS VARIETY 12 PACK CANS,BEER,LDSFD,3410008735,15596,,12 OZ,,,,13.6,15.99,,,,,,,,,,,,,,,,,,,,,C10024,0,,,,
REDDS WICKED 12 PACK CANS,BEER,LDSFD,3410000342,15595,,10 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,C10025,0,,,,
REDDS WICKED 4 PACK CANS,BEER,LDSFD,343441,15593,,16 OZ,,,,5.38,6.94,,,,,,,,,,,,,,,,,,,,,C10023,2,,,,
REDDS WICKED BLACK CHERRY 12 PACK CANS,BEER,LDSFD,3410008755,15578,,10 OZ,,,,12,15,,,,,,,,,,,,,,,,,,,,,C10029,2,,,,
REDDS WICKED BLACK CHERRY 4 PACK CANS,BEER,LDSFD,343861,15579,,16 OZ,,,,5.38,6.94,,,,,,,,,,,,,,,,,,,,,C10020,5,,,,
REDDS WICKED BLACK CHERRY CAN,BEER,LDSFD,343871,15577,,24 OZ,,,,0.77,3.01,,,,,,,,,,,,,,,,,,,,,C10033,-8,,,,
REDDS WICKED CAN,BEER,LDSFD,343231,15594,,24 OZ,,,,2.3,3.01,,,,,,,,,,,,,,,,,,,,,C10022,6,,,,
REDDS WICKED MANGO SINGLE,BEER,LDSFD,343491,15615,,24 OZ,,,,2.3,3.01,,,,,,,,,,,,,,,,,,,,,C10032,0,,,,
REDDS WICKED SOUR APPLE CAN,BEER,LDSFD,343931,10526,,24 OZ,,,,2.3,3.01,,,,,,,,,,,,,,,,,,,,,C10035,6,,,,
REDHOOK ESB ALE 6 PACK BTL,BEER,CITYBEV,2124260006,6461,,12 OZ,,,,6.4,8.29,,,,,,,,,,,,,,,,,,,,,C03036,0,,,,
REDHOOK IPA LONGHAMMER 6 PACK BTL,BEER,CITYBEV,2124260003,6561,,12 OZ,,,,5.6,8.29,,,,,,,,,,,,,,,,,,,,,C03037,0,,,,
REINERES ROSE,WINE,WORLDWID,1316550009,15502032,,750M,,,,4.98,6.99,,,,,,,,,,,,,,,,,,,,,B06249,0,,,,
RELAX COOL RED,WINE,STANDARD,8847402220,3551009,,750M,,,,7.83,10.99,,,,,,,,,,,,,,,,,,,,,C01035,1,,,,
RELAX PINK ROSE,WINE,STANDARD,8847400805,13765009,,750M,,,,7.83,10.99,,,,,,,,,,,,,,,,,,,,,G02558,12,,,,
RELAX RIESLING,WINE,STANDARD,8847402240,2779009,,750M,,,,8.54,11.99,,,,,,,,,,,,,,,,,,,,,C01034,9,,,,
RELAX RIESLING,WINE,STANDARD,8847400745,2779005,,1.5L,,,,15.66,21.99,,,,,,,,,,,,,,,,,,,,,G02557,1,,,,
REVEL STOKE APPLE WHISKY,SPIRITS,GLAZER,8711600082,450437,,$50M,,,,7.7,1.19,,,,,,,,,,,,,,,,,,,,,A02687,0,,,,
REVEL STOKE APPLE WHISKY,SPIRITS,GLAZER,8711600081,430655,,750M,,,,12.44,18.29,,,,,,,,,,,,,,,,,,,,,F02299,11,,,,
REVEL STOKE CANADIAN PECAN,SPIRITS,GLAZER,8711603612,357896,,750M,,,,12.44,18.29,,,,,,,,,,,,,,,,,,,,,F02294,8,,,,
REVEL STOKE CANADIAN PECAN,SPIRITS,GLAZER,8711603614,450435,,$50M,,,,7.7,0.99,,,,,,,,,,,,,,,,,,,,,A02689,55,,,,
REVEL STOKE PINEAPPLE,SPIRITS,GLAZER,8711600085,450434,,$50M,,,,7.7,1.19,,,,,,,,,,,,,,,,,,,,,A02686,0,,,,
REVEL STOKE PINEAPPLE WHISKY,SPIRITS,GLAZER,8711600084,430966,,750M,,,,12.44,18.29,,,,,,,,,,,,,,,,,,,,,F02289,10,,,,
REVEL STOKE SMOKED VANILLA,SPIRITS,GLAZER,8711600189,911633,,50M,,,,0.97,0.99,,,,,,,,,,,,,,,,,,,,,D01534,1,,,,
REVEL STOKE SMOKED VANILLA,SPIRITS,GLAZER,8711600190,911351,,750M,,,,12.44,18.29,,,,,,,,,,,,,,,,,,,,,F02290,1,,,,
REX GOLIATH RED,WINE,STANDARD,8143403143,12627009,,750M,,,,5.7,10.49,,,,,,,,,,,,,,,,,,,,,B03122,0,,,,
RHINELANDER OCTFEST 6 PACK BTL,BEER,SPEAKEZ,8417320096,100038,,11.16OZ,,,,5.38,7.49,,,,,,,,,,,,,,,,,,,,,A04259,0,,,,
RICH & RARE,SPIRITS,GLAZER,8800400567,429418,,100M,,,,4.65,2.19,,,,,,,,,,,,,,,,,,,,,A03600,0,,,,
RICH & RARE CANAD,SPIRITS,GLAZER,8800400037,6139,,200M,,,,2.45,3.99,,,,,,,,,,,,,,,,,,,,,A02125,0,,,,
RICH & RARE CANADIAN,SPIRITS,GLAZER,8954014593,6138,,375M,,,,4.15,6.69,,,,,,,,,,,,,,,,,,,,,A02123,0,,,,
RICH & RARE CANADIAN WHISKEY,SPIRITS,GLAZER,8954013586,402953,,750M,,,,7.39,9.49,,,,,,,,,,,,,,,,,,,,,F03293,7,,,,
RICH & RARE CANADIAN WHISKY,SPIRITS,GLAZER,8954019406,402954,,1.75L,,,,14.06,18.09,,,,,,,,,,,,,,,,,,,,,F03294,0,,,,
RICH & RARE RESERVE CANADIAN,SPIRITS,GLAZER,8800400900,340985,,1.75L,,,,17.12,21.99,,,,,,,,,,,,,,,,,,,,,F03298,3,,,,
RITTENHOUSE RYE 100,SPIRITS,GLAZER,9674970275,79902,,750M,,,,19.8,27.69,,,,,,,,,,,,,,,,,,,,,F01041,0,,,,
RIUNITE BIANCO,WINE,GLAZER,8051613524,15770,,750M,,,,4.98,6.99,,,,,,,,,,,,,,,,,,,,,B03107,0,,,,
RIUNITE LAMBRUSCO,WINE,GLAZER,8051613512,373937,,1.5L,,,,7.82,10.99,,,,,,,,,,,,,,,,,,,,,B03106,0,,,,
RIUNITE LAMBRUSCO,WINE,GLAZER,8051613514,373777,,750M,,,,4.98,6.99,,,,,,,,,,,,,,,,,,,,,B03103,0,,,,
RIUNITE LAMBRUSCO,WINE,GLAZER,8051613510,170937,,3.0L,,,,13.5,18.99,,,,,,,,,,,,,,,,,,,,,A05056,0,,,,
RIUNITE RASPBERRY,WINE,GLAZER,8051613824,383609,,750M,,,,4.98,6.99,,,,,,,,,,,,,,,,,,,,,B03500,0,,,,
RIUNITE RASPBERRY,WINE,GLAZER,8051613822,383561,,1.5L,,,,7.82,10.99,,,,,,,,,,,,,,,,,,,,,B03105,3,,,,
ROBINSON TROOPER BTL,BEER,WORLDWID,1575900073,44604254,,16.9 OZ,,,,4,5.23,,,,,,,,,,,,,,,,,,,,,D01447,0,,,,
ROBINSONS TROOPER 666 SINGLE,BEER,WORLDWID,1575900574,44607052,,16.9 OZ,,,,4.4,5.69,,,,,,,,,,,,,,,,,,,,,G04222,0,,,,
ROLLING ROCK 12 PACK BTL,BEER,CITYBEV,7143945712,5002,,12 OZ,,,,8.1,10.14,,,,,,,,,,,,,,,,,,,,,C03062,2,,,,
ROLLING ROCK 30 PACK CANS,BEER,CITYBEV,7143934030,5030,,12 OZ,,,,15.95,19.17,,,,,,,,,,,,,,,,,,,,,G01013,0,,,,
ROLLING ROCK 6 PACK BTL,BEER,CITYBEV,7143934806,5006,,12 OZ,,,,5.31,6.85,,,,,,,,,,,,,,,,,,,,,C03002,0,,,,
RONRICO GOLD RUM,SPIRITS,GLAZER,8068614040,23515,,750M,,,,5.8,9.49,,,,,,,,,,,,,,,,,,,,,F03255,0,,,,
RONRICO RUM,SPIRITS,GLAZER,8068614140,23564,,750M,,,,5.8,9.49,,,,,,,,,,,,,,,,,,,,,F03253,0,,,,
RONRICO RUM WHITE,SPIRITS,GLAZER,8068614160,227704,,375M,,,,3.97,6.39,,,,,,,,,,,,,,,,,,,,,A02160,1,,,,
RONRICO RUM WHITE TRV,SPIRITS,GLAZER,8068614143,967,,750M,,,,5.8,7.49,,,,,,,,,,,,,,,,,,,,,F03250,0,,,,
RONRICO WHITE RUM,SPIRITS,GLAZER,8068614112,24075,,1.75L,,,,14.01,15.99,,,,,,,,,,,,,,,,,,,,,F03252,6,,,,
ROSCATO BIANCO SWEET WHITE,WINE,STANDARD,8678521240,14765009,,750M,,,,8,11.29,,,,,,,,,,,,,,,,,,,,,H01449,0,,,,
ROSCATO ROSSO,WINE,STANDARD,8678511073,13095009,,750M,,,,8,11.29,,,,,,,,,,,,,,,,,,,,,H01448,5,,,,
ROYAL CANADIAN SMALL BATCH,SPIRITS,STANDARD,8800400566,8533009,,750M,,,,17.12,24.29,,,,,,,,,,,,,,,,,,,,,F02303,0,,,,
RUM HAVEN COCONUT RUM,SPIRITS,GLAZER,8500002334,430309,,750M,,,,10.89,16.29,,,,,,,,,,,,,,,,,,,,,F03358,0,,,,
RUM HAVEN COCONUT RUM,SPIRITS,GLAZER,8500002333,431010,,50M,,,,0.88,1.19,,,,,,,,,,,,,,,,,,,,,A01035,0,,,,
RUMCHATA,CORDIALS,WORLDWID,9035505119,33602133,,750M,,,,15.5,20.39,,,,,,,,,,,,,,,,,,,,,C01245,8,,,,
RUMCHATA,CORDIALS,WORLDWID,9035505114,33602182,,50M,,,,1.31,1.89,,,,,,,,,,,,,,,,,,,,,A 2157,7,,,,
RUMCHATA,CORDIALS,WORLDWID,9035500108,33602163,,100M,,,,2.58,3.99,,,,,,,,,,,,,,,,,,,,,A01044,33,,,,
RUMCHATA CREAM,CORDIALS,WORLDWID,9035505111,33602162,,375M,,,,10.07,12.99,,,,,,,,,,,,,,,,,,,,,A01046,3,,,,
RUMCHATA MINI CHATAS,CORDIALS,WORLDWID,9035500125,33602164,,375M,,,,11.08,13.99,,,,,,,,,,,,,,,,,,,,,A01027,0,,,,
RUMCHATA TO GO,CORDIALS,WORLDWID,9035500109,224466,,300M,,,,7.74,9.79,,,,,,,,,,,,,,,,,,,,,A01052,10,,,,
RUMPLE MINZE SCHNAPPS,CORDIALS,STANDARD,8676752009,3740013,,375M,,,,5.64,16.19,,,,,,,,,,,,,,,,,,,,,A03016,0,,,,
RUMPLE MINZE SCHNAPPS,CORDIALS,STANDARD,8676752006,3740009,,750M,,,,21.07,30.09,,,,,,,,,,,,,,,,,,,,,H01021,0,,,,
RYAN PATRICK REDHEAD RED,WINE,WORLDWID,5105700029,10240132,,750M,,,,7.13,9.99,,,,,,,,,,,,,,,,,,,,,B03279,0,,,,
SAILOR JERRY SPICED RUM,SPIRITS,STANDARD,8366486446,1899009,,750M,,,,14.39,18.49,,,,,,,,,,,,,,,,,,,,,F03257,8,,,,
SAILOR JERRY SPICED RUM,SPIRITS,STANDARD,8366486961,1899021,,50M,,,,0.98,1.29,,,,,,,,,,,,,,,,,,,,,A02032,0,,,,
SAILOR JERRY SPICED RUM,SPIRITS,STANDARD,8366486913,1899015,,200M,,,,3.89,5.79,,,,,,,,,,,,,,,,,,,,,A02035,9,,,,
SAILOR JERRY SPICED RUM,SPIRITS,STANDARD,8366486912,1899013,,375M,,,,7,10.29,,,,,,,,,,,,,,,,,,,,,A02045,2,,,,
SAILOR JERRY SPICED RUM,SPIRITS,STANDARD,8366486873,1899004,,1.75L,,,,25.68,26.99,,,,,,,,,,,,,,,,,,,,,F03254,10,,,,
SALT CITY AMBER CAN,BEER,CITYBEV,6000049710,62132,,32 OZ,,,,6.33,8.49,,,,,,,,,,,,,,,,,,,,,C03101,5,,,,
SALT OF EARTH FLOR DE MOSCATO,WINE,LDSFD,1302200039,353204,,750M,,,,7.11,10.99,,,,,,,,,,,,,,,,,,,,,B03039,0,,,,
SALT OF EARTH RUBINO MOSCATO,WINE,LDSFD,1302200037,353224,,750M,,,,7.12,10.89,,,,,,,,,,,,,,,,,,,,,B03040,0,,,,
SALVADORE PALOMA GRAPEFRUIT MARGARITA,CORDIALS,GLAZER,8835213020,430058,,200M,,,,5.45,7.49,,,,,,,,,,,,,,,,,,,,,G05024,0,,,,
SALVADORS MARGARITA,CORDIALS,GLAZER,8835212885,117612,,200M,,,,5.45,7.49,,,,,,,,,,,,,,,,,,,,,G05023,2,,,,
SALVADORS MARGARITA BLUETOP,CORDIALS,GLAZER,8835212858,117611,,1.75L,,,,10.55,13.89,,,,,,,,,,,,,,,,,,,,,C01018,0,,,,
SAM ADAMS 76 6 PACK CANS,BEER,STANDARD,8769200673,21615062,,12 OZ,,,,6.4,9.31,,,,,,,,,,,,,,,,,,,,,C01158,0,,,,
SAM ADAMS BOSTON ALE,BEER,STANDARD,8769230030,166062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01120,0,,,,
SAM ADAMS CHERRY WHEAT 6 PACK BTL,BEER,STANDARD,8769227102,96062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01110,0,,,,
SAM ADAMS COASTAL WHEAT 6 PACK BTL,BEER,STANDARD,8769288102,12063062,,12OZ,,,,6.8,8.8,,,,,,,,,,,,,,,,,,,,,C01447,0,,,,
SAM ADAMS CRAFT 12 PACK BTL,BEER,STANDARD,8769229103,21616062,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,C03027,0,,,,
SAM ADAMS CREAM STOUT 6 PACK BTL,BEER,STANDARD,8769240020,164062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01112,0,,,,
SAM ADAMS LAGER 6 PACK BTL,BEER,STANDARD,8769210012,155062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C03305,0,,,,
SAM ADAMS LATTITUDE 48 IPA 6 PACK BTL,BEER,STANDARD,8769259102,12594062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01123,0,,,,
SAM ADAMS NITRO WHITE 4 PACK CANS,BEER,STANDARD,8769200351,18502059,,15 OZ,,,,8,10.32,,,,,,,,,,,,,,,,,,,,,C01141,0,,,,
SAM ADAMS REBEL IPA 6 PACK BTL,BEER,STANDARD,8769200127,15313062,,12 OZ,,,,6.4,9.31,,,,,,,,,,,,,,,,,,,,,C01114,4,,,,
SAM ADAMS REBEL VARIETY 12 PACK CANS,BEER,STANDARD,8769200300,18609062,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,C01122,0,,,,
SAM ADAMS SEASONAL 12 PACK BTL,BEER,STANDARD,8769201103,182062,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,C01148,0,,,,
SAM ADAMS SEASONAL 12 PACK CANS,BEER,STANDARD,8769200195,15834062,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,C01125,0,,,,
SAM ADAMS SEASONAL 6 PACK BTL,BEER,STANDARD,8769230050,167062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01113,2,,,,
SAM ADAMS SEASONAL 6 PACK BTL,BEER,STANDARD,8769200004,13726062,,12 OZ,,,,7.2,9.31,,,,,,,,,,,,,,,,,,,,,C01127,0,,,,
SAM ADAMS SUMMER 12 PACK CANS,BEER,STANDARD,8769200109,15713062,,12 OZ,,,,13.6,17.04,,,,,,,,,,,,,,,,,,,,,C01145,0,,,,
SAN JUAN LIGHT RUM,SPIRITS,GLAZER,8427918900,233514,,1.75L,,,,12.44,15.99,,,,,,,,,,,,,,,,,,,,,F03248,0,,,,
SAPPORO 6 PACK BTL,BEER,STANDARD,8797501350,91062,,12 OZ,,,,7.2,8.98,,,,,,,,,,,,,,,,,,,,,H02060,0,,,,
SARANAC WINTER 12 PACK BTL,BEER,GLAZER,7167007106,8515652,,12 OZ,,,,10.79,13.89,,,,,,,,,,,,,,,,,,,,,G05022,0,,,,
SAUZA AGUA RTD MANGO SPIKED SPARK 4 PACK CANS,BEER,GLAZER,8068685014,907039,,12 OZ,,,,10.08,13.01,,,,,,,,,,,,,,,,,,,,,C02382,0,,,,
SAUZA BLUE SILVER 80 TEQUILA,SPIRITS,GLAZER,8068683903,393477,,750M,,,,15.14,21.69,,,,,,,,,,,,,,,,,,,,,H00119,3,,,,
SAUZA CO PACK TEQUILA,SPIRITS,GLAZER,8242247096,4484690,,750M,,,,12.44,15.99,,,,,,,,,,,,,,,,,,,,,H01009,0,,,,
SAUZA GOLD TEQUILA,SPIRITS,GLAZER,8242265973,393531,,750M,,,,13.23,16.99,,,,,,,,,,,,,,,,,,,,,H01008,10,,,,
SAUZA GOLD TRV TEQUILA,SPIRITS,GLAZER,8068683143,275127,,750M,,,,13.23,16.99,,,,,,,,,,,,,,,,,,,,,H01006,0,,,,
SAUZA HORNITOS CRISTALINO ANEJO,SPIRITS,GLAZER,8068683580,483995,,750M,,,,22.92,31.69,,,,,,,,,,,,,,,,,,,,,H01141,1,,,,
SAUZA HORNITOS PLATA,SPIRITS,GLAZER,8068683538,266029,,750M,,,,22.92,31.69,,,,,,,,,,,,,,,,,,,,,H01014,0,,,,
SAUZA HORNITOS REPOSADO TEQUILA,SPIRITS,GLAZER,8068683506,324989,,200M,,,,6.6,10.39,,,,,,,,,,,,,,,,,,,,,A02015,2,,,,
SAUZA TEQUILA,SPIRITS,GLAZER,8068683190,249026,,50M,,,,0.97,2.09,,,,,,,,,,,,,,,,,,,,,A02167,10,,,,
SAUZARTD MARGARITA,CORDIALS,GLAZER,8068685002,252251,,1.75L,,,,10.89,14.39,,,,,,,,,,,,,,,,,,,,,C01025,0,,,,
SCHLAFLY PUMPKIN ALE 6 PACK BTL,BEER,STANDARD,3753006012,10949062,,12 OZ,,,,8.8,11.39,,,,,,,,,,,,,,,,,,,,,C02230,0,,,,
SCHLITZ CLASSIC 12 PACK BTL,BEER,LDSFD,5230004250,470,,12 OZ,,,,9.6,11.62,,,,,,,,,,,,,,,,,,,,,G02456,0,,,,
SCHMITT SOHNE FUNF GERMAN RIESLING,WINE,STANDARD,8847400695,3713009,,750M,,,,5.7,8.09,,,,,,,,,,,,,,,,,,,,,B02803,0,,,,
